angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.3,137.216,33022.927,26679.5,0.087,0.515,0.390419747,0.30626699,0.311804122,5
0.366,136.972,32641.832,26450.5,0.086,0.476,0.388983709,0.30116491,0.307929202,5
0.333,135.389,32633.456,26321,0.086,0.515,0.379667122,0.301052772,0.305737927,5
0.335,135.028,31687.998,26037.5,0.085,0.503,0.377542493,0.288395028,0.30094081,5
0.334,134.714,31366.377,25961,0.085,0.44,0.375694477,0.284089182,0.29964635,5
0.347,135.71,32124.55,26140,0.085,0.483,0.381556335,0.294239564,0.302675217,5
0.357,135.127,32393.552,26225.5,0.085,0.503,0.378125147,0.297840949,0.304121967,5
0.366,135.067,32457.995,26270.5,0.086,0.488,0.377772023,0.298703709,0.304883414,5
0.359,135.185,32746.683,26271.5,0.086,0.526,0.3784665,0.30256865,0.304900335,5
0.339,134.518,32709.361,26199.5,0.085,0.551,0.374540939,0.302068985,0.30368202,5
0.365,134.303,31529.43,26079.5,0.085,0.466,0.373275578,0.286272127,0.301651494,5
0.385,135.464,32519.283,26351,0.086,0.498,0.380108527,0.29952423,0.306245558,5
0.327,135.946,32782.399,26880.5,0.088,0.507,0.382945289,0.303046814,0.315205252,5
0.327,138.808,33510.174,27455.5,0.089,0.487,0.399789303,0.312790229,0.324934854,5
0.346,137.592,32945.341,27371.5,0.089,0.462,0.392632657,0.305228273,0.323513486,5
0.329,137.508,32769.117,27223,0.089,0.489,0.392138283,0.302868995,0.321000711,5
0.34,137.386,33487.24,27306.5,0.089,0.535,0.391420265,0.31248319,0.322413618,5
0.342,138.97,33419.705,27576,0.09,0.498,0.400742737,0.311579035,0.32697384,5
0.352,142.457,34273.053,28191.5,0.092,0.469,0.421265125,0.323003615,0.337388744,5
0.326,140.648,33963.29,28283,0.092,0.501,0.410618438,0.318856523,0.33893702,5
0.326,139.466,34278.325,28148.5,0.092,0.523,0.403661896,0.323074196,0.336661139,5
0.331,140.552,33360.204,28188,0.092,0.445,0.410053439,0.310782438,0.33732952,5
0.316,140.593,33681.744,28236,0.092,0.459,0.410294741,0.3150872,0.338141731,5
0.323,142.551,34684.593,28514,0.093,0.494,0.421818353,0.328513292,0.342845782,5
0.329,143.457,34978.807,28860,0.094,0.461,0.427150525,0.332452214,0.348700464,5
0.325,142.664,35334.889,29101,0.095,0.465,0.422483403,0.337219422,0.352778436,5
0.314,143.732,34929.619,29316.5,0.095,0.415,0.42876901,0.331793688,0.356424921,5
0.333,144.328,35719.613,29475.5,0.096,0.456,0.432276708,0.342370088,0.359115368,5
0.331,147.018,36133.283,29880,0.097,0.408,0.448108433,0.347908281,0.365959931,5
0.352,148.214,36643.093,30269.5,0.099,0.388,0.45514737,0.354733592,0.372550679,5
0.334,147.92,37079.986,30592.5,0.1,0.443,0.453417063,0.360582694,0.378016177,5
0.333,147.2,36215.497,30153.5,0.098,0.455,0.449179575,0.349008958,0.370587837,5
0.361,148.485,36374.175,30172,0.098,0.375,0.456742314,0.351133331,0.370900877,5
0.334,148.793,36506.888,30191,0.098,0.375,0.458555017,0.352910087,0.371222376,5
0.336,147.133,36072.443,30394,0.099,0.406,0.448785254,0.347093759,0.374657349,5
0.363,147.594,36126.069,30482.5,0.099,0.38,0.451498423,0.347811701,0.376154861,5
0.325,148.913,37313.401,30617,0.1,0.455,0.459261265,0.363707642,0.378430742,5
0.338,148.543,36837.874,30851,0.1,0.365,0.457083667,0.357341311,0.382390267,5
0.34,149.236,37618.598,30878,0.101,0.396,0.461162249,0.367793605,0.382847135,5
0.324,148.582,36422.53,30496.5,0.099,0.399,0.457313197,0.351780706,0.376391756,5
0.324,148.015,36270.927,30476.5,0.099,0.393,0.453976176,0.349751052,0.376053335,5
0.326,147.552,36184.067,30337.5,0.099,0.411,0.451251236,0.348588175,0.37370131,5
0.361,147.582,36892.779,30587,0.1,0.414,0.451427798,0.358076376,0.377923111,5
0.329,146.902,36790.622,30499.5,0.099,0.404,0.447425726,0.356708703,0.376442519,5
0.375,147.853,37099.816,30622.5,0.1,0.367,0.453022741,0.360848177,0.378523808,5
0.297,147.521,36605.746,30503.5,0.099,0.435,0.451068789,0.354233592,0.376510203,5
0.344,148.657,37042.594,30627.5,0.1,0.395,0.457754602,0.360082092,0.378608413,5
0.284,146.274,36867.333,30703.5,0.1,0.422,0.443729695,0.357735706,0.379894413,5
0.291,145.604,36383.558,30182,0.098,0.455,0.439786478,0.351258951,0.371070087,5
0.275,144.939,36091.58,30047.5,0.098,0.395,0.435872687,0.347349964,0.368794206,5
0.274,145.656,36279.329,30316,0.099,0.369,0.440092518,0.349863538,0.373337507,5
0.291,145.985,36926.006,30293.5,0.099,0.427,0.442028815,0.358521217,0.372956784,5
0.288,146.177,36141.11,30497,0.099,0.354,0.443158812,0.348013069,0.376400217,5
0.286,145.9,36750.63,30636.5,0.1,0.389,0.441528556,0.356173292,0.378760703,5
0.311,147.42,36926.091,30863.5,0.1,0.293,0.450474363,0.358522355,0.38260178,5
0.319,147.737,37264.081,30876.5,0.101,0.34,0.452340035,0.363047349,0.382821754,5
0.32,147.688,37010.57,31138.5,0.101,0.324,0.45205165,0.359653356,0.387255068,5
0.313,147.222,37872.101,31537.5,0.103,0.385,0.449309054,0.37118749,0.394006565,5
0.275,148.283,38193.683,31849.5,0.104,0.345,0.455553463,0.375492814,0.399285932,5
0.347,149.937,38648.409,31949,0.104,0.322,0.465287914,0.381580663,0.400969576,5
0.304,149.594,37923.614,31819,0.104,0.275,0.463269222,0.371877143,0.39876984,5
0.213,146.264,37272.351,31283,0.102,0.361,0.443670841,0.363158067,0.389700159,5
0.192,145.597,36955.306,31009.5,0.101,0.354,0.43974528,0.358913484,0.385072253,5
0.116,143.88,36216.794,30581,0.1,0.398,0.429640049,0.349026323,0.377821584,5
0.099,143.326,35986.659,30135.5,0.098,0.291,0.426379538,0.345945287,0.370283258,5
0.135,142.531,35650.112,30105,0.098,0.392,0.421700645,0.341439612,0.369767166,5
0.189,143.68,36613.786,30282,0.099,0.418,0.428462969,0.354341232,0.372762192,5
0.105,144.477,35954.408,30382.5,0.099,0.332,0.433153632,0.345513512,0.374462757,5
0.076,142.455,35097.196,29516.5,0.096,0.344,0.421253355,0.3340372,0.359809131,5
0.024,141.702,33858.265,29705,0.097,0.417,0.416821649,0.317450454,0.362998748,5
0.064,142.683,35020.065,29732,0.097,0.343,0.422595226,0.333004574,0.363455616,5
0.126,141.754,35421.796,29622,0.096,0.417,0.41712769,0.338382929,0.361594301,5
0.177,144.124,35842.446,30117,0.098,0.39,0.431076086,0.34401457,0.369970219,5
0.222,146.89,36088.022,30037,0.098,0.27,0.447355101,0.347302329,0.368616535,5
0.286,147.633,37148.617,30296,0.099,0.407,0.451727953,0.361501522,0.372999086,5
0.311,148.467,36521.631,30764.5,0.1,0.281,0.456636376,0.353107465,0.380926597,5
0.312,148.23,37801.341,30967.5,0.101,0.386,0.455241537,0.370240159,0.384361569,5
0.362,149.084,37720.606,30992.5,0.101,0.414,0.460267668,0.369159283,0.384784595,5
0.433,150.61,38457.722,31425.5,0.102,0.395,0.469248788,0.379027755,0.392111408,5
0.49,152.653,38102.203,31563.5,0.103,0.401,0.481272659,0.374268084,0.394446513,5
0.439,156.023,39018.951,32086,0.104,0.443,0.501106455,0.386541461,0.403287759,5
0.466,157.749,40246.372,32881.5,0.107,0.44,0.511264655,0.402974112,0.416748452,5
0.486,156.693,41103.234,33425.5,0.109,0.506,0.505049673,0.414445737,0.425953501,5
0.437,159.569,41234.936,33978,0.111,0.476,0.521976082,0.416208957,0.435302379,5
0.442,158.355,42084.625,34882,0.114,0.452,0.514831207,0.427584551,0.450599005,5
0.358,156.964,41884.937,34755,0.113,0.391,0.506644616,0.424911138,0.448450032,5
0.252,155.645,41640.397,34986,0.114,0.41,0.498881774,0.421637249,0.452358794,5
0.198,155.733,41535.167,35202.5,0.115,0.371,0.499399689,0.420228435,0.4560222,5
0.203,155.408,42050.993,35046,0.114,0.468,0.497486934,0.427134288,0.453374057,5
0.135,156.906,41078.321,34976.5,0.114,0.355,0.506303263,0.414112203,0.452198044,5
0.172,155.961,41365.072,35006,0.114,0.402,0.50074156,0.417951211,0.452697215,5
0.163,157.177,41561.561,35408,0.115,0.396,0.507898206,0.420581796,0.459499475,5
0.195,158.976,42837.737,36367,0.118,0.379,0.51848604,0.437667177,0.475726759,5
0.241,160.885,44922.744,37375.5,0.122,0.449,0.529721267,0.465581147,0.492791634,5
0.269,160.718,45229.881,37740.5,0.123,0.414,0.528738406,0.469693082,0.498967816,5
0.272,159.357,45719.634,37591,0.122,0.395,0.520728377,0.47624987,0.49643812,5
0.224,159.239,45653.078,38143,0.124,0.398,0.5200339,0.475358822,0.505778537,5
0.243,164.653,47191.373,39222.5,0.128,0.342,0.551897453,0.495953439,0.524044807,5
0.195,166.707,47916.829,40057,0.13,0.359,0.563986063,0.505665807,0.53816542,5
0.193,168.091,49349.7,41175,0.134,0.364,0.572131456,0.524849013,0.55708315,5
0.182,168.033,49536.525,42212.5,0.137,0.357,0.571790103,0.527350216,0.574638736,5
0.193,170.763,50762.949,42849,0.139,0.319,0.587857244,0.54376952,0.585408982,5
0.207,172.725,51634.884,43681,0.142,0.295,0.599404398,0.555442942,0.599487292,5
0.206,173.266,52117.558,43973.5,0.143,0.308,0.602588399,0.561904957,0.604436698,5
0.112,172.209,50865.263,43879,0.143,0.363,0.596367531,0.545139295,0.602837659,5
0.215,171.92,52150.436,43729.5,0.142,0.334,0.594666651,0.562345127,0.600307963,5
0.182,172.094,51537.744,43320,0.141,0.358,0.59569071,0.554142437,0.593378795,5
0.069,170.523,49513.655,42128,0.137,0.279,0.586444748,0.527044034,0.573208907,5
0.229,166.878,49315.891,40866,0.133,0.355,0.564992467,0.52439638,0.551854547,5
0.222,162.273,47395.097,39546,0.129,0.375,0.537890202,0.498680885,0.529518765,5
0.216,159.75,44872.595,37499,0.122,0.335,0.523041339,0.464909754,0.494881383,5
0.173,154.779,41472.45,35385,0.115,0.314,0.493785018,0.419388783,0.459110291,5
0.263,151.916,41371.498,33958.5,0.111,0.373,0.476935119,0.418037242,0.434972419,5
0.255,147.167,39355.539,32388.5,0.105,0.398,0.448985357,0.391047684,0.408406376,5
0.133,144.241,36102.68,30627.5,0.1,0.288,0.431764678,0.34749857,0.378608413,5
0.099,140.262,33995.734,28546,0.093,0.267,0.408346674,0.319290882,0.343387255,5
0.159,135.126,31883.883,26832.5,0.087,0.296,0.378119262,0.291017526,0.314393042,5
0.183,133.306,31362.342,25812.5,0.084,0.408,0.367407835,0.284035161,0.297133575,5
0.13,129.686,29457.405,24465.5,0.08,0.312,0.346102688,0.25853196,0.274340925,5
0.12,125.907,27829.181,23513.5,0.077,0.339,0.323861764,0.236733378,0.258232089,5
0.161,124.096,27231.306,22929.5,0.075,0.31,0.313203305,0.228729058,0.248350198,5
0.071,123.016,26132.667,22016.5,0.072,0.304,0.306847074,0.214020533,0.232901283,5
0.169,119.692,25301.573,21080,0.069,0.386,0.287284006,0.202893888,0.217054723,5
0.181,117.306,24723.66,20513.5,0.067,0.401,0.273241443,0.195156818,0.20746895,5
0.216,116.62,24547.452,20296,0.066,0.402,0.269204059,0.192797754,0.203788622,5
0.132,116.871,23842.919,20258,0.066,0.341,0.270681294,0.183365501,0.203145623,5
0.143,115.445,23665.888,19668,0.064,0.408,0.262288714,0.180995419,0.193162205,5
0.098,113.614,22577.213,19095,0.062,0.382,0.251512548,0.166420293,0.183466446,5
0.065,111.926,21676.373,18721.5,0.061,0.394,0.241577993,0.154359892,0.177146435,5
0.1,110.498,21567.791,18264,0.059,0.386,0.233173643,0.152906201,0.169405056,5
0.012,109.209,20158.979,17466.5,0.057,0.374,0.225587363,0.134045097,0.155910522,5
0.05,107.713,20049.668,17140.5,0.056,0.353,0.216782805,0.132581646,0.15039426,5
0.026,107.949,19952.601,17118,0.056,0.391,0.218171759,0.131282118,0.150013537,5
0.121,107.76,20460.092,17152.5,0.056,0.392,0.217059419,0.138076382,0.150597313,5
0.038,107.461,20024.292,17125.5,0.056,0.41,0.215299685,0.132241914,0.150140445,5
0.061,106.309,19949.627,17124.5,0.056,0.443,0.208519704,0.131242302,0.150123524,5
0.085,109.929,20893.385,17728.5,0.058,0.414,0.229824851,0.143877287,0.160343836,5
0.22,112.023,21874.478,18308,0.06,0.4,0.242148877,0.157012112,0.170149582,5
0.219,114.56,22517.134,18738.5,0.061,0.406,0.257080136,0.165615958,0.177434093,5
0.232,113.189,22802.706,18778,0.061,0.423,0.249011253,0.169439182,0.178102474,5
0.18,115.338,22727.308,19175,0.062,0.389,0.261658976,0.168429757,0.184820129,5
0.203,116.316,23533.574,19840,0.065,0.331,0.267414897,0.179224006,0.196072625,5
0.205,117.496,24030.673,20236,0.066,0.38,0.274359669,0.185879143,0.20277336,5
0.272,118.877,24434.952,20413,0.066,0.303,0.282487405,0.19129161,0.205768385,5
0.195,119.128,24392.97,20746.5,0.068,0.357,0.283964641,0.190729557,0.211411554,5
0.264,120.359,25376.327,21125.5,0.069,0.353,0.291209567,0.203894691,0.21782463,5
0.242,120.345,25432.497,21479.5,0.07,0.357,0.291127172,0.204646692,0.223814681,5
0.149,122.758,25872.231,22028.5,0.072,0.197,0.305328641,0.210533829,0.233104335,5
0.285,122.765,27106.28,22601,0.074,0.337,0.305369839,0.227055216,0.242791634,5
0.147,124.163,26827.329,23045,0.075,0.261,0.313597627,0.223320634,0.250304579,5
0.257,123.983,27410.793,23181,0.075,0.303,0.312538255,0.231132021,0.252605841,5
0.266,124.187,27193.342,23052.5,0.075,0.316,0.313738877,0.228220797,0.250431487,5
0.284,123.923,27415.645,22919.5,0.075,0.363,0.312185131,0.231196979,0.248180988,5
0.182,122.073,26058.296,22230,0.072,0.344,0.301297142,0.213024858,0.236513926,5
0.092,121.377,25361.641,21706,0.071,0.339,0.297200904,0.203698076,0.227647298,5
0.161,120.05,25230.596,21216,0.069,0.36,0.289390979,0.201943652,0.219355985,5
0.187,119.493,25037.189,20929,0.068,0.413,0.286112811,0.199354329,0.214499645,5
0.16,118.279,24629.276,20589.5,0.067,0.428,0.278967936,0.19389321,0.208754949,5
0.107,117.64,24154.445,20247,0.066,0.395,0.275207166,0.187536196,0.202959491,5
0.103,118.724,24237.381,19989,0.065,0.408,0.281586939,0.188646539,0.198593861,5
0.136,119.36,24158.934,19830.5,0.065,0.466,0.285330053,0.187596295,0.195911875,5
0.094,119.697,23461.507,19650,0.064,0.414,0.287313433,0.178259177,0.192857626,5
0.031,119.344,23074.281,19666.5,0.064,0.406,0.285235887,0.173075014,0.193136824,5
0.058,120.482,23304.907,19768.5,0.064,0.446,0.291933471,0.176162624,0.19486277,5
0.035,119.875,23391.857,19757.5,0.064,0.44,0.288361034,0.177326706,0.194676639,5
0.037,120.157,23459.182,19649.5,0.064,0.416,0.290020717,0.17822805,0.192849166,5
0.055,119.912,23333.866,19680,0.064,0.475,0.288578794,0.176550325,0.193365258,5
0.066,121.427,23944.828,19996.5,0.065,0.429,0.297495174,0.184729854,0.198720769,5
0.069,121.899,24140.193,20113.5,0.065,0.411,0.300273083,0.187345391,0.200700531,5
0.126,123.73,24858.818,20229.5,0.066,0.453,0.311049249,0.196966307,0.202663373,5
0.031,125.007,24517.943,20491.5,0.067,0.352,0.318564904,0.192402689,0.207096687,5
0.071,126.62,25042.036,20797.5,0.068,0.349,0.328058054,0.19941922,0.212274527,5
0.112,127.261,25811.701,21308.5,0.069,0.452,0.331830595,0.209723457,0.220921182,5
0.095,127.191,25624.729,21538,0.07,0.409,0.331418617,0.207220285,0.224804562,5
0.127,127.619,25786.896,21634,0.07,0.399,0.333937568,0.209391369,0.226428982,5
0.119,128.82,26810.632,21935,0.071,0.466,0.341005932,0.223097095,0.231522217,5
0.138,128.668,26350.958,21941,0.071,0.369,0.340111352,0.216943002,0.231623744,5
0.132,128.887,26448.718,21936,0.071,0.444,0.341400254,0.218251808,0.231539138,5
0.133,128.583,26425.991,21765,0.071,0.406,0.339611093,0.21794754,0.228645639,5
0.156,128.263,26718.123,21767,0.071,0.471,0.337727765,0.221858589,0.228679482,5
0.136,128.264,26538.914,21905.5,0.071,0.444,0.33773365,0.219459348,0.231023046,5
0.131,126.264,26026.41,21929,0.071,0.287,0.325962851,0.21259797,0.231420691,5
0.133,125.025,26482.933,22205,0.072,0.361,0.318670841,0.218709877,0.2360909,5
0.214,125.065,26659.045,22315.5,0.073,0.331,0.318906257,0.221067656,0.237960675,5
0.207,125.171,26977.217,22433,0.073,0.403,0.31953011,0.225327327,0.239948898,5
0.258,123.071,27088.946,22353.5,0.073,0.399,0.307170771,0.226823149,0.238603675,5
0.317,123.377,27567.99,23171.5,0.075,0.428,0.308971703,0.233236566,0.252445091,5
0.335,124.471,28370.715,23646,0.077,0.437,0.31541033,0.243983408,0.260474128,5
0.327,123.88,27746.137,23664,0.077,0.391,0.311932059,0.235621589,0.260778707,5
0.321,121.107,27897.563,23735,0.077,0.4,0.295611846,0.237648873,0.261980101,5
0.337,119.803,28092.761,23844.5,0.078,0.408,0.287937285,0.240262174,0.263832955,5
0.345,119.074,28642.582,23961.5,0.078,0.462,0.283646829,0.24762315,0.265812718,5
0.268,119.77,27915.013,23847,0.078,0.378,0.287743067,0.237882493,0.263875258,5
0.325,118.957,28054.529,24010,0.078,0.413,0.282958237,0.239750326,0.266633389,5
0.331,117.071,27888.848,23742,0.077,0.416,0.271858374,0.237532197,0.262098548,5
0.35,116.537,27537.136,23336.5,0.076,0.441,0.26871557,0.232823494,0.255237064,5
0.324,117.116,27229.491,22990.5,0.075,0.44,0.272123217,0.228704758,0.249382382,5
0.306,121.273,27211.499,23027.5,0.075,0.42,0.296588822,0.228463882,0.250008461,5
0.3,123.9,27190.531,23227.5,0.076,0.356,0.312049767,0.228183164,0.25339267,5
0.29,127.045,27695.151,23422.5,0.076,0.379,0.330559348,0.234938991,0.256692274,5
0.261,127.314,27637.814,23486.5,0.076,0.419,0.332142521,0.234171366,0.257775221,5
0.236,127.224,28483.587,23213,0.076,0.453,0.331612835,0.245494533,0.253147315,5
0.203,125.389,27056.159,22727,0.074,0.313,0.320813127,0.226384198,0.244923686,5
0.23,124.746,27998.023,22570,0.073,0.425,0.317028815,0.238993826,0.242267082,5
0.266,125.868,27494.627,22704.5,0.074,0.375,0.323632233,0.232254386,0.244542963,5
0.302,127.855,27391.232,22780.5,0.074,0.309,0.335326522,0.230870139,0.245828962,5
0.221,129.056,28546.054,22997,0.075,0.432,0.342394887,0.246330838,0.249492369,5
0.182,129.99,27778.177,22814.5,0.074,0.338,0.34789185,0.236050539,0.246404278,5
0.224,131.281,28126.253,23112,0.075,0.349,0.355489901,0.240710563,0.251438289,5
0.203,132.008,28466.673,23381,0.076,0.36,0.359768586,0.245268089,0.25599005,5
0.178,132.673,28732.144,23712.5,0.077,0.397,0.363682377,0.248822202,0.261599377,5
0.189,133.318,29043.936,23807,0.077,0.349,0.367478459,0.252996458,0.263198416,5
0.177,131.869,28689.529,23594,0.077,0.435,0.358950516,0.248251674,0.259594233,5
0.178,132.768,28531.575,23500,0.076,0.29,0.36424149,0.246136994,0.258003655,5
0.088,132.049,28416.631,23645.5,0.077,0.316,0.360009887,0.244598129,0.260465667,5
0.135,132.521,28663.577,23643.5,0.077,0.294,0.362787796,0.24790423,0.260431825,5
0.162,133.761,28745.772,23849,0.078,0.245,0.370085691,0.249004653,0.2639091,5
0.144,134.74,29340.422,24085.5,0.078,0.33,0.375847498,0.256965797,0.267910928,5
0.012,135.155,29039.806,24252,0.079,0.187,0.378289938,0.252941165,0.270728282,5
0.132,134.777,29497.539,24243.5,0.079,0.324,0.376065257,0.259069272,0.270584453,5
0.176,130.113,28594.131,23963.5,0.078,0.361,0.348615754,0.246974491,0.26584656,5
0.219,130.224,30047.129,24328,0.079,0.381,0.349269033,0.266427155,0.272014281,5
0.215,129.965,30176.128,24497.5,0.08,0.43,0.347744715,0.268154188,0.274882399,5
0.242,130.681,29986.294,24531,0.08,0.354,0.351958661,0.265612699,0.275449254,5
0.251,130.726,29301.789,24617.5,0.08,0.288,0.352223504,0.256448581,0.276912924,5
0.299,128.095,29868.603,24680,0.08,0.405,0.336739018,0.264037058,0.27797049,5
0.265,125.999,29275.33,24805.5,0.081,0.344,0.32440322,0.256094349,0.280094081,5
0.296,125.673,29510.22,25146.5,0.082,0.379,0.32248458,0.259239044,0.285864158,5
0.301,124.9,30572.317,25911,0.084,0.417,0.317935166,0.273458346,0.298800298,5
0.332,124.376,31227.752,26297.5,0.086,0.42,0.314851217,0.282233277,0.305340282,5
0.344,123.72,31342.82,26395.5,0.086,0.43,0.310990395,0.283773802,0.306998545,5
0.334,124.096,31229.199,26400,0.086,0.434,0.313203305,0.28225265,0.307074689,5
0.328,123.791,31363.781,26056.5,0.085,0.496,0.311408258,0.284054427,0.30126231,5
0.326,125.745,30646.353,25800,0.084,0.418,0.322908329,0.274449536,0.296922062,5
0.316,127.747,30346.082,25382.5,0.083,0.414,0.334690899,0.270429523,0.289857525,5
0.252,127.586,29615.82,24726.5,0.08,0.303,0.333743349,0.260652812,0.278757318,5
0.212,119.128,24909.366,20139,0.066,0.808,0.283964641,0.197643041,0.201132018,6
0.236,120.54,24779.814,20016,0.065,0.811,0.292274825,0.195908605,0.199050729,6
0.226,118.072,25238.467,19837.5,0.065,0.777,0.277749659,0.202049028,0.196030323,6
0.235,117.722,24859.315,19400.5,0.063,0.794,0.275689769,0.19697296,0.188635825,6
0.247,117.922,24250.982,19259.5,0.063,0.794,0.276866849,0.188828629,0.186249958,6
0.229,116.514,23453.206,18855,0.061,0.805,0.268580206,0.178148043,0.179405394,6
0.221,113.321,22899.644,18023.5,0.059,0.792,0.249788126,0.170736983,0.165335544,6
0.221,110.763,21883.028,17374,0.057,0.808,0.234733274,0.157126579,0.154345325,6
0.239,107.281,20628.415,16316,0.053,0.785,0.214240313,0.140329882,0.136442858,6
0.239,104.5,19246.05,15359.5,0.05,0.791,0.197873017,0.121822849,0.120257877,6
0.229,101.25,18188.744,14403.5,0.047,0.784,0.178745468,0.107667689,0.104081356,6
0.241,100.047,16556.012,13460,0.044,0.818,0.171665333,0.085808754,0.088116349,6
0.226,96.472,16499.725,12863.5,0.042,0.814,0.150625029,0.085055187,0.078022945,6
0.233,93.267,15258.602,12167,0.04,0.806,0.131762324,0.068439094,0.066237436,6
0.224,88.979,14167.935,11359,0.037,0.806,0.106525731,0.053837298,0.052565231,6
0.212,85.118,13460.216,10669,0.035,0.794,0.083802203,0.044362392,0.040889709,6
0.243,88.034,12863.664,10296,0.034,0.814,0.100964028,0.036375783,0.034578158,6
0.242,83.097,11857.173,9798,0.032,0.802,0.071907811,0.022900932,0.026151477,6
0.219,80.031,11536.864,9311,0.03,0.801,0.053863176,0.018612651,0.017910928,6
0.266,80.515,10900.03,9035.5,0.029,0.798,0.05671171,0.010086749,0.013249179,6
0.24,79.425,10799.817,8677,0.028,0.813,0.050296624,0.008745103,0.007182984,6
0.248,77.861,10394.002,8422.5,0.027,0.807,0.041091859,0.003312072,0.002876578,6
0.264,77.115,10270.49,8320,0.027,0.793,0.036701351,0.001658499,0.001142171,6
0.251,74.648,10146.61,8252.5,0.027,0.774,0.022182071,0,0,6
0.244,77.362,10213.819,8310.5,0.027,0.809,0.038155045,0.000899791,0.000981421,6
0.248,78.336,10740.059,8541,0.028,0.807,0.043887424,0.007945066,0.004881722,6
0.245,79.261,11010.652,8895.5,0.029,0.8,0.049331419,0.011567751,0.010880233,6
0.246,81.134,11596.081,9268,0.03,0.799,0.060354772,0.019405445,0.017183323,6
0.248,84.264,12012.86,9699,0.032,0.82,0.078776072,0.024985262,0.024476294,6
0.215,84.214,13271.906,10217,0.033,0.802,0.078481802,0.041841307,0.033241396,6
0.252,86.644,13283.773,10714.5,0.035,0.787,0.092783323,0.042000182,0.041659616,6
0.227,87.212,13707.232,11101.5,0.036,0.803,0.09612623,0.04766943,0.048208061,6
0.243,89.727,13991.464,11510,0.037,0.799,0.11092801,0.051474713,0.055120309,6
0.249,93.806,15039.561,12080,0.039,0.803,0.134934554,0.065506584,0.064765305,6
0.253,93.687,15418.32,12361.5,0.04,0.788,0.134234192,0.07057739,0.06952858,6
0.22,93.037,16923.188,12872,0.042,0.775,0.130408682,0.090724488,0.078166774,6
0.233,96.266,17227.343,13293,0.043,0.789,0.149412637,0.0947965,0.085290534,6
0.239,99.234,17379.318,13843,0.045,0.791,0.166880503,0.096831134,0.09459711,6
0.257,102.407,17838.325,14675.5,0.048,0.789,0.185554875,0.102976297,0.108683881,6
0.251,103.475,18285.464,14954.5,0.049,0.794,0.191840482,0.108962571,0.113404853,6
0.262,106.483,19770.176,15984,0.052,0.788,0.209543764,0.128839821,0.13082507,6
0.24,109.318,21208.929,16680.5,0.054,0.799,0.226228871,0.148101775,0.142610579,6
0.261,110.422,21532.364,17405.5,0.057,0.776,0.232726352,0.152431906,0.154878338,6
0.221,111.266,22476.337,17914,0.058,0.795,0.23769363,0.16506977,0.16348269,6
0.23,111.809,24053.019,18334.5,0.06,0.777,0.240889402,0.18617831,0.17059799,6
0.277,110.437,22970.813,18164.5,0.059,0.762,0.232814633,0.17168979,0.167721412,6
0.307,114.685,22256.264,17873.5,0.058,0.807,0.257815811,0.162123443,0.162797387,6
0.314,112.238,22363.246,17630,0.057,0.797,0.243414238,0.163555713,0.158677113,6
0.357,116.223,21879.307,17304.5,0.056,0.81,0.266867555,0.157076762,0.153169312,6
0.371,118.487,21159.681,16822.5,0.055,0.823,0.280192099,0.147442445,0.145013368,6
0.381,115.727,20782.263,16148.5,0.053,0.811,0.263948397,0.142389592,0.133608582,6
0.378,113.88,19841.165,15532.5,0.051,0.816,0.253078064,0.129790219,0.123185218,6
0.374,109.912,18803.012,15028,0.049,0.803,0.229724799,0.115891478,0.11464855,6
0.413,113.534,18261.967,14252,0.046,0.837,0.251041716,0.108647995,0.101517818,6
0.425,109.505,17309.901,13773,0.045,0.82,0.227329441,0.095901782,0.093412637,6
0.424,109.847,17931.341,14053.5,0.046,0.812,0.229342248,0.10422159,0.09815899,6
0.419,110.354,18131.628,14424,0.047,0.808,0.232326145,0.106903023,0.104428238,6
0.449,114.124,17839.537,14292.5,0.047,0.824,0.254514101,0.102992523,0.10220312,6
0.432,112.126,18717.1,14599.5,0.048,0.802,0.242755073,0.114741292,0.107397881,6
0.402,112.734,18576.107,14724,0.048,0.815,0.246333396,0.112853685,0.109504552,6
0.41,114.695,18566.293,14768.5,0.048,0.816,0.257874665,0.112722296,0.110257538,6
0.382,114.3,19095.514,15039,0.049,0.822,0.255549932,0.11980748,0.114834681,6
0.343,107.279,18820.745,14739,0.048,0.802,0.214228542,0.116128887,0.109758367,6
0.302,107.057,19572.955,15367.5,0.05,0.82,0.212921983,0.126199436,0.120393245,6
0.289,109.257,20096.387,15733,0.051,0.821,0.225869862,0.133207118,0.126577888,6
0.248,110.796,20994.863,16640,0.054,0.807,0.234927492,0.14523587,0.141925277,6
0.227,110.028,22058.168,17466.5,0.057,0.777,0.230407505,0.159471344,0.155910522,6
0.214,113.926,22367.229,18009,0.059,0.811,0.253348792,0.163609037,0.165090189,6
0.188,112.847,23067.354,18635,0.061,0.79,0.246998446,0.172982276,0.175682764,6
0.16,115.646,23951.219,19226,0.063,0.788,0.263471679,0.184815416,0.185683103,6
0.172,122.438,25386.532,20291.5,0.066,0.78,0.303445313,0.204031315,0.203712478,6
0.151,123.885,25772.443,21003.5,0.068,0.772,0.311961486,0.209197872,0.215760263,6
0.136,127.759,27123.179,22032.5,0.072,0.776,0.334761524,0.227281459,0.233172019,6
0.129,132.484,28599.453,23307,0.076,0.757,0.362570036,0.247045741,0.254737893,6
