angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.286,76.083,9123.393,7793.5,0.125,0.798,0.226950239,0.23902124,0.302617801,c
0.304,76.145,9023.728,7772,0.124,0.772,0.227959124,0.232448127,0.300473697,c
0.329,74.268,8788.257,7539,0.121,0.8,0.197415953,0.216918328,0.277237597,c
0.295,76.661,8899.616,7662,0.123,0.772,0.236355648,0.224262684,0.289503864,c
0.225,77.458,8742.915,7797,0.125,0.748,0.249324698,0.213927929,0.302966841,c
0.206,76.313,8697.387,7762,0.124,0.746,0.230692876,0.210925263,0.29947644,c
0.258,77.427,9050.53,7804.5,0.125,0.766,0.248820256,0.234215774,0.303714784,c
0.288,76.912,8809.545,7717.5,0.123,0.763,0.240440004,0.218322315,0.295038644,c
0.291,76.143,8769.369,7596,0.122,0.774,0.227926579,0.215672625,0.282921965,c
0.278,76.058,8599.821,7484.5,0.12,0.769,0.226543431,0.204490584,0.271802543,c
0.256,73.373,7669.559,6864.5,0.11,0.784,0.182852215,0.143137882,0.209972575,c
0.28,75.351,7949.343,6935.5,0.111,0.811,0.215038891,0.161590215,0.217053104,c
0.272,76.611,8661.149,7604.5,0.122,0.803,0.235542031,0.208535292,0.283769634,c
0.256,75.978,9712.096,8110,0.13,0.773,0.225241644,0.277847419,0.334181002,c
0.271,78.308,9111.889,7746,0.124,0.773,0.263156182,0.238262527,0.297880828,c
0.258,74.972,7955.742,7040,0.113,0.796,0.208871676,0.162012242,0.227474445,c
0.252,74.697,7765.95,6970,0.112,0.803,0.204396785,0.149495068,0.220493642,c
0.258,76.112,8290.359,7279,0.116,0.807,0.227422137,0.184080925,0.251308901,c
0.272,77.086,8551.666,7387,0.118,0.812,0.24327139,0.201314662,0.262079282,c
0.278,77.92,8981.96,7689.5,0.123,0.818,0.256842516,0.229693441,0.292246323,c
0.273,77.28,8847.371,7630.5,0.122,0.813,0.246428223,0.220817018,0.286362503,c
0.26,77.675,8774.368,7599.5,0.122,0.834,0.252855795,0.216002319,0.283271005,c
0.259,77.302,8729.112,7541.5,0.121,0.837,0.246786214,0.213017593,0.277486911,c
0.252,77.52,8679.909,7656,0.122,0.829,0.250333583,0.209772553,0.28890551,c
0.243,77.428,8584.727,7527,0.12,0.816,0.248836528,0.203495103,0.276040888,c
0.253,76.771,8740.977,7648.5,0.122,0.805,0.238145605,0.213800114,0.288157567,c
0.255,77.094,8842.309,7685,0.123,0.815,0.243401569,0.220483169,0.291797557,c
0.244,77.851,8926.004,7685,0.123,0.808,0.255719725,0.226003027,0.291797557,c
0.234,76.842,8682.141,7661.5,0.123,0.782,0.239300941,0.209919758,0.289454001,c
0.237,75.997,8668.458,7632,0.122,0.801,0.225550818,0.209017336,0.286512092,c
0.242,77.723,8919.491,7792,0.125,0.797,0.253636867,0.225573481,0.302468212,c
0.231,76.537,8817.276,7797.5,0.125,0.782,0.234337879,0.218832191,0.303016704,c
0.22,76.987,8844.684,7875.5,0.126,0.779,0.241660429,0.220639805,0.310795313,c
0.244,77.258,9270.249,7890.5,0.126,0.805,0.246070231,0.248706696,0.312291199,c
0.228,77.057,9291.917,8024,0.128,0.795,0.242799492,0.250135746,0.325604587,c
0.224,78.024,9363.997,8099,0.13,0.783,0.258534839,0.254889571,0.333084019,c
0.237,78.153,9600.771,8087,0.129,0.784,0.26063397,0.270505306,0.33188731,c
0.223,78.008,9576.555,8163,0.131,0.79,0.258274482,0.26890821,0.339466467,c
0.243,77.643,9712.099,8209,0.131,0.797,0.25233508,0.277847617,0.344053852,c
0.233,77.515,9719.287,8226.5,0.132,0.779,0.250252221,0.278321681,0.345799053,c
0.244,78.657,10274.012,8479,0.136,0.792,0.268835226,0.314906941,0.370979806,c
0.243,76.949,10130.791,8426,0.135,0.768,0.24104208,0.30546122,0.365694341,c
0.243,77.822,12456.847,9043.5,0.145,0.769,0.255247828,0.458869422,0.427274994,c
0.246,77.993,12941.737,9099,0.146,0.796,0.258030397,0.49084892,0.432809773,c
0.246,81.391,13109.831,9189.5,0.147,0.75,0.313323787,0.501935067,0.441834954,c
0.246,75.006,14058.104,9236.5,0.148,0.797,0.209424936,0.564475631,0.446522064,c
0.242,79.929,13675.812,9295,0.149,0.767,0.289533635,0.539262684,0.452356021,c
0.246,78.919,13958.279,9305.5,0.149,0.772,0.273098578,0.557891966,0.453403141,c
0.27,77.512,14692.29,9308.5,0.149,0.782,0.250203404,0.606301509,0.453702319,c
0.259,82.428,14223.885,9395.5,0.15,0.728,0.330198197,0.575409231,0.462378459,c
0.271,81.323,14958.855,9494.5,0.152,0.754,0.312217268,0.623882022,0.472251309,c
0.264,78.604,15315.56,9447.5,0.151,0.77,0.267972793,0.647407454,0.467564198,c
0.264,80.466,15209.039,9562.5,0.153,0.771,0.298271878,0.640382174,0.47903266,c
0.265,81.823,14596.501,9501,0.152,0.734,0.320353435,0.599984026,0.472899526,c
0.281,83.815,14714.751,9498.5,0.152,0.738,0.352767924,0.607782858,0.472650212,c
0.248,76.098,12032.583,8832,0.141,0.804,0.227194324,0.430888334,0.406182997,c
0.211,78.144,10269.517,8522.5,0.136,0.772,0.260487519,0.314610487,0.375317876,c
0.223,76.975,9768.357,8219,0.132,0.791,0.241465161,0.281557949,0.345051109,c
0.237,76.355,9608.742,8175.5,0.131,0.792,0.231376314,0.27103101,0.340713039,c
0.223,76.945,9381.579,8060.5,0.129,0.787,0.240976991,0.25604914,0.329244577,c
0.242,77.217,9447.037,8014.5,0.128,0.793,0.245403066,0.260366231,0.324657193,c
0.229,75.854,9162.527,7899.5,0.126,0.805,0.223223875,0.241602208,0.313188731,c
0.241,75.606,9575.684,8046,0.129,0.81,0.219188336,0.268850766,0.327798554,c
0.233,75.834,9421.677,8033.5,0.129,0.8,0.222898428,0.258693686,0.326551982,c
0.233,76.219,9514.199,8084,0.129,0.793,0.229163277,0.264795703,0.331588133,c
0.235,76.438,9530.469,8053,0.129,0.788,0.232726918,0.265868743,0.328496634,c
0.263,77.568,10625.115,8480,0.136,0.787,0.251114655,0.33806291,0.371079531,c
0.261,76.513,9840.98,8339.5,0.133,0.776,0.233947343,0.286347586,0.357068063,c
0.287,75.997,10407.79,8385.5,0.134,0.794,0.225550818,0.323729877,0.361655448,c
0.3,76.436,10355.411,8456.5,0.135,0.792,0.232694373,0.320275374,0.368735976,c
0.301,74.922,10333.298,8491.5,0.136,0.783,0.20805806,0.318816976,0.372226377,c
0.311,75.679,10459.406,8508.5,0.136,0.772,0.220376216,0.327134059,0.373921715,c
0.331,73.701,10752.601,8498,0.136,0.804,0.18818954,0.346470875,0.372874595,c
0.329,74.198,10717.758,8507,0.136,0.793,0.19627689,0.344172907,0.373772127,c
0.316,72.932,10600.658,8505.5,0.136,0.793,0.175676115,0.33644992,0.373622538,c
0.33,73.921,10623.947,8557,0.137,0.785,0.191769454,0.337985878,0.378758414,c
0.331,72.638,10650.776,8563,0.137,0.798,0.170892049,0.339755306,0.379356769,c
0.344,70.863,10872.149,8529,0.136,0.806,0.142008657,0.354355313,0.375966093,c
0.346,71.499,10516.236,8467.5,0.135,0.808,0.152357861,0.330882115,0.369832959,c
0.342,72.669,10591.328,8527,0.136,0.792,0.171396492,0.335834587,0.375766642,c
0.353,72.323,10340.244,8564,0.137,0.806,0.165766264,0.319275079,0.379456495,c
0.36,72.225,10578.085,8503.5,0.136,0.792,0.164171575,0.334961184,0.373423087,c
0.383,73.558,10851.818,8536.5,0.137,0.786,0.185862596,0.353014441,0.376714036,c
0.354,72.712,10279.189,8452,0.135,0.779,0.172096202,0.315248375,0.36828721,c
0.365,69.041,10270.078,8367.5,0.134,0.798,0.112360465,0.314647486,0.359860384,c
0.378,71.232,10455.181,8403,0.134,0.789,0.148013148,0.326855411,0.363400648,c
0.375,70.079,10298.955,8325.5,0.133,0.793,0.129251147,0.316551984,0.355671902,c
0.37,70.508,10034.213,8247,0.132,0.783,0.136231978,0.299091702,0.347843431,c
0.335,74.064,10174.164,8333.5,0.133,0.782,0.194096397,0.308321759,0.356469708,c
0.317,76.949,10358.17,8499.5,0.136,0.777,0.24104208,0.320457335,0.373024183,c
0.309,76.868,10063.157,8531.5,0.137,0.784,0.239724021,0.301000618,0.376215408,c
0.296,78.2,10067.466,8555.5,0.137,0.769,0.26139877,0.301284806,0.378608826,c
0.268,79.201,10071.914,8555.5,0.137,0.742,0.277687376,0.30157816,0.378608826,c
0.28,78.774,10259.887,8639.5,0.138,0.761,0.270739089,0.313975368,0.386985789,c
0.254,79.511,9958.826,8651,0.138,0.741,0.282731799,0.294119773,0.388132635,c
0.227,80.947,10239.506,8737.5,0.14,0.731,0.306098871,0.312631199,0.396758913,c
0.235,81.199,10334.818,8786,0.141,0.724,0.310199499,0.318917223,0.401595612,c
0.237,82.126,10626.897,8946.5,0.143,0.739,0.325283952,0.338180437,0.417601596,c
0.249,81.72,10545.856,8911.5,0.143,0.758,0.318677385,0.332835615,0.414111194,c
0.215,81.006,10105.988,8780,0.14,0.716,0.307058938,0.303825411,0.400997258,c
0.243,83.307,10664.853,8862,0.142,0.737,0.344501578,0.340683713,0.409174769,c
0.2,80.983,10272.941,8833.5,0.141,0.735,0.306684675,0.314836307,0.406332585,c
0.199,82.788,10416.298,9011.5,0.144,0.745,0.336056237,0.324290997,0.42408377,c
0.192,81.319,10252.116,8774,0.14,0.73,0.312152179,0.313462855,0.400398903,c
0.236,78.642,9479.792,8071,0.129,0.738,0.268591141,0.26252649,0.330291698,c
0.223,76.601,8949.948,7757,0.124,0.737,0.235379308,0.227582183,0.298977811,c
0.216,74.67,8430.687,7374.5,0.118,0.725,0.203957432,0.193335847,0.26083271,c
0.222,75.26,8506.573,7300.5,0.117,0.744,0.213558109,0.198340686,0.253453004,c
0.2,72.955,7830.426,6883,0.11,0.731,0.176050379,0.153747393,0.211817502,c
0.222,71.464,7792.086,6719.5,0.108,0.736,0.151788329,0.151218791,0.195512341,c
0.212,71.288,7542.583,6634.5,0.106,0.739,0.148924399,0.134763552,0.187035652,c
0.233,70.348,7555.315,6486.5,0.104,0.729,0.133628405,0.135603254,0.17227624,c
0.23,70.428,7391.318,6496,0.104,0.739,0.134930192,0.124787313,0.173223635,c
0.198,70.948,7560.479,6448.5,0.103,0.717,0.143391805,0.13594383,0.168486662,c
0.222,69.877,7412.799,6410,0.103,0.74,0.125964136,0.126204029,0.16464722,c
0.205,70.273,7437.841,6315.5,0.101,0.726,0.13240798,0.127855601,0.155223136,c
0.211,69.056,7281.807,6292.5,0.101,0.745,0.11260455,0.117564836,0.152929444,c
0.229,68.908,7073.936,6264,0.1,0.763,0.110196244,0.103855314,0.15008726,c
0.192,70.228,7311.169,6282.5,0.101,0.708,0.131675725,0.119501321,0.151932186,c
0.204,68.609,7053.463,6267.5,0.1,0.723,0.105330817,0.102505077,0.1504363,c
0.211,69.806,7241.617,6314,0.101,0.734,0.1248088,0.114914222,0.155073548,c
0.239,73.329,8253.414,7102,0.114,0.731,0.182136232,0.181644326,0.233657442,c
0.228,75.66,8515.669,7198,0.115,0.728,0.220067042,0.198940586,0.243231114,c
0.216,75.881,8599.381,7343,0.117,0.712,0.223663228,0.204461565,0.257691349,c
0.234,74.08,8506.297,7367.5,0.118,0.749,0.194356755,0.198322483,0.26013463,c
0.246,76.126,8658.671,7454.5,0.119,0.752,0.22764995,0.208371863,0.26881077,c
0.249,76.131,8974.797,7559,0.121,0.749,0.227731311,0.229221026,0.279232112,c
0.249,76.706,9004.949,7577,0.121,0.745,0.237087903,0.231209613,0.281027175,c
0.266,76.072,9214.87,7790.5,0.125,0.768,0.226771244,0.245054337,0.302318624,c
0.265,77.837,9310.769,7799.5,0.125,0.738,0.255491913,0.251379074,0.303216156,c
0.232,76.093,8941.147,7789,0.125,0.735,0.227112963,0.227001739,0.302169035,c
0.245,76.585,9209.591,7878,0.126,0.76,0.235118951,0.244706176,0.311044627,c
0.256,77.392,9135.042,7953,0.127,0.769,0.248250724,0.239789515,0.318524059,c
0.246,78.982,9378.623,8042.5,0.129,0.736,0.274123735,0.255854186,0.327449514,c
0.248,77.693,9373.546,8063,0.129,0.765,0.253148697,0.255519347,0.329493892,c
0.253,78.86,9622.891,8206,0.131,0.75,0.27213851,0.271964165,0.343754675,c
0.199,80.256,9679.131,8326,0.133,0.731,0.294854688,0.27567331,0.355721765,c
0.235,78.004,9372.262,8275.5,0.132,0.744,0.258209392,0.255434665,0.350685615,c
0.223,79.483,9548.91,8324,0.133,0.737,0.282276174,0.267084965,0.355522314,c
0.263,78.412,9837.769,8352.5,0.134,0.772,0.264848505,0.286135814,0.358364498,c
0.246,75.938,9391.316,7881.5,0.126,0.773,0.224590751,0.256691315,0.311393667,c
0.243,75.995,8984.879,7778.5,0.124,0.753,0.225518274,0.229885955,0.301121915,c
0.245,75.928,8893.549,7689,0.123,0.758,0.224428027,0.223862553,0.29219646,c
0.231,76.264,8795.817,7586.5,0.121,0.759,0.229895532,0.217416925,0.28197457,c
0.234,75.629,8608.942,7499.5,0.12,0.753,0.2195626,0.205092133,0.273298429,c
0.245,75.062,8677.783,7446,0.119,0.771,0.210336186,0.209632339,0.267963101,c
0.202,75.237,8650.587,7306.5,0.117,0.726,0.213183845,0.207838707,0.254051359,c
0.245,74.199,8195.118,7222.5,0.116,0.769,0.196293162,0.177799584,0.245674395,c
0.2,75.585,8316.823,7148.5,0.114,0.72,0.218846617,0.185826281,0.23829469,c
0.231,73.838,8229.627,7085,0.113,0.74,0.19041885,0.180075524,0.231962104,c
0.19,73.757,8159.264,7026,0.112,0.704,0.189100791,0.175434939,0.226078285,c
0.213,74.297,8160.968,6975,0.112,0.737,0.197887851,0.175547321,0.220992271,c
0.197,73.364,7941.211,6902,0.11,0.73,0.182705764,0.161053893,0.213712291,c
0.23,71.023,7820.792,6773.5,0.108,0.75,0.14461223,0.153112011,0.200897532,c
0.222,71.843,7730.876,6763,0.108,0.75,0.157955544,0.147181865,0.199850411,c
0.226,71.61,7672.781,6682.5,0.107,0.734,0.15416409,0.14335038,0.191822488,c
0.239,71.895,7563.078,6606,0.106,0.745,0.158801705,0.13611524,0.184193468,c
0.238,69.328,7425.537,6484.5,0.104,0.761,0.117030625,0.127044127,0.172076789,c
0.209,71.708,7606.386,6509,0.104,0.726,0.155758779,0.138971492,0.17452007,c
0.224,70.025,7284.312,6377,0.102,0.756,0.128372441,0.117730046,0.16135627,c
0.239,67.289,6875.095,6019.5,0.096,0.752,0.083851336,0.090741339,0.125704313,c
0.236,67.941,6993.533,6052,0.097,0.739,0.094460898,0.09855257,0.1289454,c
0.227,68.714,7021.256,6117,0.098,0.751,0.107039412,0.100380959,0.135427574,c
0.218,68.387,7020.198,6163.5,0.099,0.737,0.101718358,0.100311182,0.140064822,c
0.221,68.339,6939.107,6148,0.098,0.735,0.100937286,0.094963063,0.138519073,c
0.233,68.337,7190.823,6217.5,0.099,0.741,0.100904742,0.111564253,0.145450012,c
0.192,70.442,7466.423,6377,0.102,0.708,0.135158004,0.129740643,0.16135627,c
0.207,69.984,7359.014,6388,0.102,0.724,0.127705275,0.122656797,0.162453254,c
0.185,70.58,7499.833,6495,0.104,0.705,0.137403586,0.131944101,0.173123909,c
0.205,72.822,7712.682,6673.5,0.107,0.727,0.173886159,0.145981933,0.190924956,c
0.195,72.104,7713.75,6703.5,0.107,0.722,0.162202623,0.14605237,0.193916729,c
0.231,72.054,7708.166,6721,0.108,0.76,0.161389006,0.145684093,0.19566193,c
0.248,72.299,7792.119,6718.5,0.107,0.766,0.165375728,0.151220967,0.195412615,c
0.228,72.989,7861.375,6838,0.109,0.747,0.176603638,0.155788544,0.207329843,c
0.199,73.556,7947.404,6938.5,0.111,0.735,0.185830052,0.161462334,0.217352281,c
0.22,73.332,8059.371,6982.5,0.112,0.748,0.182185049,0.168846789,0.221740214,c
0.203,75.107,8258.455,7126,0.114,0.736,0.211068441,0.181976791,0.23605086,c
0.208,75.497,8488.053,7276.5,0.116,0.729,0.217414652,0.197119253,0.251059586,c
0.225,77.204,9035.116,7821.5,0.125,0.765,0.245191525,0.233199189,0.305410122,c
0.241,78.631,9124.002,7858,0.126,0.757,0.268412146,0.239061404,0.309050112,c
0.256,78.159,9243.061,7931,0.127,0.769,0.260731604,0.246913592,0.316330092,c
0.229,78.615,9322.363,8054.5,0.129,0.754,0.268151788,0.252143722,0.328646223,c
0.239,79.009,9448.836,8057.5,0.129,0.757,0.274563088,0.260484878,0.3289454,c
0.197,80.477,9446.367,8153,0.13,0.725,0.298450874,0.260322043,0.33846921,c
0.251,79.233,9498.386,8098.5,0.13,0.759,0.278208091,0.263752803,0.333034156,c
0.234,79.688,9519.56,8150,0.13,0.747,0.285612002,0.265149272,0.338170032,c
0.222,79.189,9413.165,8147,0.13,0.741,0.277492108,0.258132302,0.337870855,c
0.237,79.447,9413.238,8057,0.129,0.749,0.28169037,0.258137117,0.328895537,c
0.235,78.136,9372.721,8042,0.129,0.759,0.26035734,0.255464937,0.327399651,c
0.26,77.404,9396.585,7884,0.126,0.781,0.248445992,0.257038817,0.311642982,c
0.202,79.364,9152.874,7921.5,0.127,0.728,0.280339766,0.240965573,0.315382698,c
0.233,78.48,9176.768,7889.5,0.126,0.745,0.265955023,0.242541431,0.312191473,c
0.238,77.46,9122.997,7767,0.124,0.762,0.249357243,0.238995123,0.299975069,c
0.245,77.421,8803.839,7648.5,0.122,0.763,0.248722622,0.217945993,0.288157567,c
0.228,77.161,8834.989,7621.5,0.122,0.743,0.244491815,0.2200004,0.285464971,c
0.219,74.485,8336.683,7243,0.116,0.75,0.20094705,0.187136089,0.247718773,c
0.236,72.661,7736.005,6717.5,0.107,0.755,0.171266313,0.147520133,0.19531289,c
0.232,71.348,7673.568,6671,0.107,0.762,0.149900739,0.143402284,0.190675642,c
0.197,71.967,7767.891,6653,0.106,0.72,0.159973313,0.149623081,0.188880578,c
0.227,71.781,7681.257,6645.5,0.106,0.735,0.156946659,0.143909389,0.188132635,c
0.241,70.962,7590.52,6563.5,0.105,0.744,0.143619618,0.137925097,0.179955123,c
0.24,71.25,7661.443,6540.5,0.105,0.752,0.14830605,0.142602615,0.177661431,c
0.222,69.749,7275.583,6506.5,0.104,0.754,0.123881277,0.11715435,0.174270755,c
0.223,70.681,7451.825,6486.5,0.104,0.748,0.139047092,0.128777875,0.17227624,c
0.2,71.422,7547.716,6518.5,0.104,0.725,0.151104891,0.135102084,0.175467464,c
0.232,70.927,7410.791,6442,0.103,0.737,0.143050086,0.126071597,0.167838444,c
0.233,70.005,7401.368,6385.5,0.102,0.747,0.128046994,0.125450131,0.162203939,c
0.24,69.856,7232.601,6325,0.101,0.767,0.125622417,0.114319599,0.156170531,c
0.239,70.607,7233.09,6365,0.102,0.766,0.137842939,0.114351849,0.160159561,c
0.242,69.969,7314.933,6354,0.102,0.756,0.12746119,0.119749564,0.159062578,c
0.219,70.583,7214.642,6318,0.101,0.734,0.137452403,0.113135165,0.155472451,c
0.227,70.178,7295.602,6346,0.102,0.747,0.130862108,0.118474645,0.158264772,c
0.228,70.497,7201.76,6342.5,0.101,0.766,0.136052983,0.112285571,0.157915732,c
0.198,70.321,7376.181,6362,0.102,0.712,0.133189052,0.123788996,0.159860384,c
0.239,70.79,7443.953,6319.5,0.101,0.727,0.140820777,0.1282587,0.155622039,c
0.24,70.26,7178.397,6319.5,0.101,0.763,0.13219644,0.110744733,0.155622039,c
0.233,73.643,8037.128,6987,0.112,0.755,0.187245745,0.167379817,0.22218898,c
0.202,74.453,8224.768,7071,0.113,0.728,0.200426335,0.179755063,0.230565944,c
0.205,75.126,8327.897,7238,0.116,0.731,0.211377616,0.186556634,0.247220145,c
0.236,73.809,8277.19,7260.5,0.116,0.768,0.189946952,0.183212403,0.249463974,c
0.243,74.512,8436.047,7350.5,0.118,0.762,0.201386403,0.19368935,0.258439292,c
0.244,75.305,8492.123,7369.5,0.118,0.753,0.214290364,0.197387678,0.260334081,c
0.246,75.128,8625.084,7390.5,0.118,0.764,0.21141016,0.206156731,0.262428322,c
0.219,76.004,8479.445,7467.5,0.119,0.748,0.225664725,0.196551538,0.270107205,c
0.234,77.927,8836.459,7606.5,0.122,0.755,0.256956423,0.220097349,0.283969085,c
0.232,77.064,8835.388,7690.5,0.123,0.755,0.242913399,0.220026715,0.292346048,c
0.224,77.291,8873.502,7772.5,0.124,0.754,0.246607218,0.222540412,0.30052356,c
0.242,78.187,9124.724,7864.5,0.126,0.765,0.261187229,0.239109022,0.30969833,c
0.238,78.383,9152.774,7885.5,0.126,0.76,0.264376607,0.240958977,0.31179257,c
0.226,78.898,9150.469,7914.5,0.127,0.758,0.272756859,0.240806958,0.314684617,c
0.244,78.576,9226.703,7927,0.127,0.752,0.267517167,0.245834748,0.315931189,c
0.237,77.966,9137.625,7950,0.127,0.759,0.257591044,0.239959869,0.318224882,c
0.241,78.99,9201.67,7959.5,0.127,0.76,0.274253913,0.24418377,0.319172276,c
0.222,74.277,7860.673,6856.5,0.11,0.744,0.197562404,0.155742245,0.209174769,c
0.227,72.279,7672.409,6664.5,0.107,0.764,0.165050282,0.143325845,0.190027425,c
0.226,71.007,7488.198,6426,0.103,0.759,0.144351873,0.131176749,0.166242832,c
0.236,70.328,7313.129,6326,0.101,0.757,0.133302958,0.119630587,0.156270257,c
0.215,70.072,7123.995,6280,0.1,0.74,0.129137241,0.107156808,0.151682872,c
0.208,70.195,7192.35,6110,0.098,0.707,0.131138738,0.111664962,0.134729494,c
0.246,68.94,6929.941,6001,0.096,0.771,0.110716959,0.094358546,0.123859387,c
0.2,69.148,6919.854,5994,0.096,0.721,0.114101604,0.093693287,0.123161306,c
0.236,68.887,6843.433,5924,0.095,0.753,0.109854525,0.088653164,0.116180504,c
0.212,68.68,6807.695,5865,0.094,0.733,0.106486152,0.086296169,0.110296684,c
0.228,67.676,6610.202,5825.5,0.093,0.763,0.090148729,0.073271098,0.106357517,c
0.199,68.041,6628.155,5762.5,0.092,0.734,0.096088131,0.074455135,0.100074794,c
0.191,67.905,6603.586,5722,0.092,0.736,0.093875094,0.072834759,0.096035901,c
0.197,67.408,6543.81,5580.5,0.089,0.761,0.085787744,0.068892408,0.081924707,c
0.198,67.017,6451.018,5526.5,0.088,0.744,0.079425261,0.062772584,0.076539516,c
0.2,67.155,6356.802,5360.5,0.086,0.758,0.081670843,0.056558844,0.059985041,c
0.199,66.285,6124.959,5427,0.087,0.774,0.067513913,0.041268319,0.066616804,c
0.195,66.401,6286.59,5363.5,0.086,0.766,0.069401504,0.051928218,0.060284218,c
0.202,66.381,6273.241,5395.5,0.086,0.762,0.069076057,0.051047823,0.063475443,c
0.202,67.232,6638.613,5660.5,0.091,0.77,0.082923813,0.075144862,0.089902767,c
0.197,70.768,7519.189,6298,0.101,0.751,0.140462785,0.13322067,0.153477936,c
0.195,69.584,6999.285,5966,0.095,0.767,0.121196342,0.098931926,0.120368985,c
0.208,67.965,6551.69,5725,0.092,0.799,0.094851434,0.069412111,0.096335079,c
0.196,67.789,6513.313,5644.5,0.09,0.787,0.091987503,0.066881068,0.088307155,c
0.202,66.785,6464.372,5580,0.089,0.788,0.07565008,0.063653308,0.081874844,c
0.198,66.55,6520.085,5494.5,0.088,0.776,0.071826081,0.067327695,0.073348292,c
0.222,67.096,6258.149,5427,0.087,0.814,0.080710776,0.050052475,0.066616804,c
0.199,67.293,6660.522,5536.5,0.089,0.769,0.083916425,0.076589806,0.077536774,c
0.196,67.368,6561.46,5605,0.09,0.778,0.08513685,0.070056462,0.084367988,c
0.193,67.241,6521.13,5621,0.09,0.786,0.083070264,0.067396615,0.0859636,c
0.221,68.318,6573.024,5624,0.09,0.801,0.100595567,0.070819132,0.086262777,c
0.209,69.197,6803.843,5698,0.091,0.783,0.114898949,0.086042122,0.093642483,c
0.211,69.492,6821.365,5770.5,0.092,0.781,0.119699287,0.087197734,0.1008726,c
0.217,70.351,6970.347,5883.5,0.094,0.797,0.133677222,0.097023405,0.112141611,c
0.224,69.2,6868.806,5943.5,0.095,0.799,0.114947766,0.090326566,0.118125156,c
0.21,69.023,7131.389,6050,0.097,0.758,0.112067563,0.107644458,0.128745949,c
0.21,70.298,7342.161,6234.5,0.1,0.758,0.132814788,0.121545307,0.14714535,c
0.215,70.208,7548.169,6319,0.101,0.751,0.131350278,0.135131961,0.155572177,c
0.204,70.592,7773.074,6492,0.104,0.736,0.137598854,0.14996491,0.172824732,c
0.242,70.031,8018.847,6583.5,0.105,0.77,0.128470075,0.166174148,0.181949638,c
0.203,73.368,8277.25,6791.5,0.109,0.733,0.182770853,0.18321636,0.202692595,c
0.254,78.315,9194.572,7852.5,0.126,0.781,0.263270088,0.243715642,0.308501621,c
0.273,77.583,9797.649,8112,0.13,0.781,0.25135874,0.283489817,0.334380454,c
0.283,78.77,10217.58,8290,0.133,0.79,0.270674,0.311185134,0.352131638,c
0.27,78.08,10041.42,8341.5,0.133,0.773,0.25944609,0.299567018,0.357267514,c
0.283,79.569,10338.318,8483,0.136,0.809,0.283675595,0.319148055,0.371378709,c
0.223,83.543,10585.901,8701.5,0.139,0.736,0.348341849,0.335476666,0.393168786,c
0.252,81.069,10002.596,8441,0.135,0.776,0.308084095,0.297006495,0.367190227,c
0.258,81.093,10120.257,8484.5,0.136,0.788,0.308474631,0.304766481,0.371528297,c
0.244,79.948,9682.16,8342.5,0.133,0.757,0.289842809,0.275873078,0.35736724,c
0.218,81.701,9878.91,8209.5,0.131,0.732,0.31836821,0.288849148,0.344103715,c
0.255,81.901,9569.417,8088.5,0.129,0.806,0.321622677,0.268437444,0.332036899,c
0.234,81.611,9640.302,8061.5,0.129,0.753,0.3169037,0.273112457,0.329344303,c
0.17,86.98,12619.711,10324,0.165,0.538,0.40426986,0.469610639,0.554973822,d
0.222,86.078,12884.122,10227,0.164,0.497,0.389592215,0.487049091,0.545300424,d
0.214,84.471,12504.977,10115.5,0.162,0.463,0.363442575,0.462043695,0.534181002,d
0.197,86.124,12753.593,10278.5,0.164,0.537,0.390340743,0.478440434,0.5504363,d
0.222,85.133,12482.724,10206,0.163,0.487,0.37421486,0.460576064,0.543206183,d
0.205,85.694,12563.997,10158,0.163,0.523,0.383343639,0.465936186,0.538419347,d
0.166,87.912,12625.343,10172,0.163,0.553,0.419435675,0.469982081,0.539815507,d
0.188,87.209,12705.39,10242.5,0.164,0.552,0.407996225,0.475261347,0.546846173,d
0.168,85.946,12446.864,10217.5,0.163,0.527,0.387444267,0.458211022,0.544353029,d
0.173,86.308,12666.063,10201.5,0.163,0.473,0.393334852,0.47266765,0.542757417,d
0.162,86.574,12580.971,10199,0.163,0.508,0.397663293,0.467055656,0.542508103,d
0.095,86.709,12582.894,10290,0.165,0.473,0.399860058,0.467182482,0.551583146,d
0.124,85.438,12166.594,10150,0.162,0.465,0.379177922,0.439726637,0.537621541,d
0.118,86.831,12416.957,10232,0.164,0.495,0.401845283,0.456238594,0.545799053,d
0.114,86.296,12373.993,10116,0.162,0.447,0.393139584,0.453405029,0.534230865,d
0.101,87.52,12402.681,10088.5,0.161,0.528,0.413056921,0.455297062,0.531488407,d
0.128,87.058,12331.378,10086.5,0.161,0.529,0.405539102,0.450594482,0.531288955,d
0.069,88.489,12623.972,9993,0.16,0.577,0.428824812,0.469891661,0.521964597,d
0.108,87.662,12284.277,10137,0.162,0.52,0.415367592,0.447488074,0.536325106,d
0.106,87.363,12543.676,10100.5,0.162,0.515,0.410502164,0.464595974,0.532685116,d
0.119,85.437,12411.772,10068.5,0.161,0.46,0.379161649,0.455896633,0.529493892,d
0.084,86.54,12349.096,9970.5,0.16,0.479,0.397110034,0.451763021,0.519720768,d
0.119,88.142,12424.952,10064,0.161,0.561,0.423178312,0.456765881,0.529045126,d
